person,personLabel,relatieLabel,value,valueLabel,start,eind,punt
http://www.wikidata.org/entity/Q113675636,Robrecht Willaert,Werkgever,http://www.wikidata.org/entity/Q114232670,Bisschoppelijk College Veurne,1865-05-08T00:00:00Z,1872-09-20T00:00:00Z,
http://www.wikidata.org/entity/Q113675636,Robrecht Willaert,Werkgever,http://www.wikidata.org/entity/Q122898958,"Congregatie van de Zusters van Maria, Izegem",1888-04-11T00:00:00Z,1893-12-27T00:00:00Z,
http://www.wikidata.org/entity/Q113675636,Robrecht Willaert,Werkgever,http://www.wikidata.org/entity/Q52224323,"Congregatie van de Zusters van de Heilige Familie, Ieper",1872-09-20T00:00:00Z,1887-06-10T00:00:00Z,
http://www.wikidata.org/entity/Q113675636,Robrecht Willaert,Werkgever,http://www.wikidata.org/entity/Q52380328,"Congregatie van de Zusters van Liefde, Heule",1893-12-27T00:00:00Z,1909-04-10T00:00:00Z,
http://www.wikidata.org/entity/Q113675636,Robrecht Willaert,Werklocatie,http://www.wikidata.org/entity/Q392337,Izegem,1888-04-11T00:00:00Z,1893-12-27T00:00:00Z,
http://www.wikidata.org/entity/Q113675636,Robrecht Willaert,Werklocatie,http://www.wikidata.org/entity/Q102728,Ieper,1872-09-20T00:00:00Z,1887-06-10T00:00:00Z,
http://www.wikidata.org/entity/Q113675636,Robrecht Willaert,Werklocatie,http://www.wikidata.org/entity/Q506707,Veurne,1865-05-08T00:00:00Z,1872-09-20T00:00:00Z,
http://www.wikidata.org/entity/Q113675636,Robrecht Willaert,Werklocatie,http://www.wikidata.org/entity/Q3110823,Heule,1893-12-27T00:00:00Z,1909-04-10T00:00:00Z,
http://www.wikidata.org/entity/Q113675636,Robrecht Willaert,Werklocatie,http://www.wikidata.org/entity/Q1924402,Lissewege,1887-06-10T00:00:00Z,1888-04-11T00:00:00Z,
http://www.wikidata.org/entity/Q113675636,Robrecht Willaert,Werklocatie,http://www.wikidata.org/entity/Q954682,Booitshoeke,1866-04-01T00:00:00Z,,
http://www.wikidata.org/entity/Q113681935,Victor Van Coillie,Beroep,http://www.wikidata.org/entity/Q1753370,parochievicaris,1875-08-21T00:00:00Z,1888-07-20T00:00:00Z,
http://www.wikidata.org/entity/Q113681935,Victor Van Coillie,Beroep,http://www.wikidata.org/entity/Q6673651,letterkundige,,,
http://www.wikidata.org/entity/Q113681935,Victor Van Coillie,Beroep,http://www.wikidata.org/entity/Q2251335,leerkracht,1865-01-01T00:00:00Z,1875-08-21T00:00:00Z,
http://www.wikidata.org/entity/Q113681935,Victor Van Coillie,Beroep,http://www.wikidata.org/entity/Q36180,schrijver,,,
http://www.wikidata.org/entity/Q113681935,Victor Van Coillie,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1865-06-10T00:00:00Z,1888-07-20T00:00:00Z,
http://www.wikidata.org/entity/Q113681935,Victor Van Coillie,Beroep,http://www.wikidata.org/entity/Q49757,dichter,,,
http://www.wikidata.org/entity/Q113681935,Victor Van Coillie,Werkgever,http://www.wikidata.org/entity/Q2663876,Sint-Lodewijkscollege,1867-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q113681935,Victor Van Coillie,Werkgever,http://www.wikidata.org/entity/Q2018402,Sint-Amandscollege,1865-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q113681935,Victor Van Coillie,Werklocatie,http://www.wikidata.org/entity/Q12995,Kortrijk,1865-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q113681935,Victor Van Coillie,Werklocatie,http://www.wikidata.org/entity/Q211037,Roeselare,1875-08-21T00:00:00Z,,
http://www.wikidata.org/entity/Q113681935,Victor Van Coillie,Werklocatie,http://www.wikidata.org/entity/Q12994,Brugge,1867-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q113681935,Victor Van Coillie,Werklocatie,http://www.wikidata.org/entity/Q822748,Ingelmunster,1877-09-19T00:00:00Z,,
http://www.wikidata.org/entity/Q113731929,Jean Scherpereel,Beroep,http://www.wikidata.org/entity/Q2251335,leerkracht,1830-01-01T00:00:00Z,1843-02-16T00:00:00Z,
http://www.wikidata.org/entity/Q113731929,Jean Scherpereel,Beroep,http://www.wikidata.org/entity/Q1958649,schoolopziener,1843-02-16T00:00:00Z,1853-05-18T00:00:00Z,
http://www.wikidata.org/entity/Q113731929,Jean Scherpereel,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1830-03-06T00:00:00Z,1869-05-16T00:00:00Z,
http://www.wikidata.org/entity/Q113731929,Jean Scherpereel,Werkgever,http://www.wikidata.org/entity/Q1867263,Klein Seminarie Roeselare,1830-01-01T00:00:00Z,1843-02-16T00:00:00Z,
http://www.wikidata.org/entity/Q113731929,Jean Scherpereel,Werklocatie,http://www.wikidata.org/entity/Q211037,Roeselare,1830-01-01T00:00:00Z,1843-02-16T00:00:00Z,
http://www.wikidata.org/entity/Q113731929,Jean Scherpereel,Werklocatie,http://www.wikidata.org/entity/Q12994,Brugge,1843-02-16T00:00:00Z,1869-05-16T00:00:00Z,
http://www.wikidata.org/entity/Q113754119,Adolf De Wolf,Beroep,http://www.wikidata.org/entity/Q105186,apotheker,,,
http://www.wikidata.org/entity/Q113925472,Edward Van Robays,Beroep,http://www.wikidata.org/entity/Q219477,missionaris,1894-10-31T00:00:00Z,1906-05-30T00:00:00Z,
http://www.wikidata.org/entity/Q113925472,Edward Van Robays,Beroep,http://www.wikidata.org/entity/Q2251335,leerkracht,1881-10-04T00:00:00Z,1892-09-24T00:00:00Z,
http://www.wikidata.org/entity/Q113925472,Edward Van Robays,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1880-05-22T00:00:00Z,1892-09-24T00:00:00Z,
http://www.wikidata.org/entity/Q113925472,Edward Van Robays,Beroep,http://www.wikidata.org/entity/Q435940,pater,1892-09-24T00:00:00Z,1906-05-30T00:00:00Z,
http://www.wikidata.org/entity/Q113925472,Edward Van Robays,Werkgever,http://www.wikidata.org/entity/Q2663876,Sint-Lodewijkscollege,1881-10-04T00:00:00Z,1892-09-24T00:00:00Z,
http://www.wikidata.org/entity/Q113925472,Edward Van Robays,Werklocatie,http://www.wikidata.org/entity/Q12994,Brugge,1881-10-04T00:00:00Z,,
http://www.wikidata.org/entity/Q113925472,Edward Van Robays,Werklocatie,http://www.wikidata.org/entity/Q1356,West-Bengalen,1894-10-31T00:00:00Z,1906-05-30T00:00:00Z,
http://www.wikidata.org/entity/Q114081509,Hendrik Persyn,Beroep,http://www.wikidata.org/entity/Q36180,schrijver,,,
http://www.wikidata.org/entity/Q114081509,Hendrik Persyn,Beroep,http://www.wikidata.org/entity/Q189010,notaris,,,
http://www.wikidata.org/entity/Q114081509,Hendrik Persyn,Werklocatie,http://www.wikidata.org/entity/Q735797,Wingene,,,
http://www.wikidata.org/entity/Q1149378,"Charlotte Fitzalan-Howard, Duchess of Norfolk",Beroep,http://www.wikidata.org/entity/Q3243461,verzamelaar,,,
http://www.wikidata.org/entity/Q1149378,"Charlotte Fitzalan-Howard, Duchess of Norfolk",Beroep,http://www.wikidata.org/entity/Q333634,vertaler,,,
http://www.wikidata.org/entity/Q114945031,Livinus Bruneel,Beroep,http://www.wikidata.org/entity/Q1056391,rector,1838-08-14T00:00:00Z,1869-06-16T00:00:00Z,
http://www.wikidata.org/entity/Q114945031,Livinus Bruneel,Beroep,http://www.wikidata.org/entity/Q1104153,kanunnik,1834-10-04T00:00:00Z,,
http://www.wikidata.org/entity/Q114945031,Livinus Bruneel,Beroep,http://www.wikidata.org/entity/Q1044528,vicaris-generaal,1869-06-17T00:00:00Z,,
http://www.wikidata.org/entity/Q114945031,Livinus Bruneel,Beroep,http://www.wikidata.org/entity/Q1622272,academisch docent,1833-10-01T00:00:00Z,1869-06-16T00:00:00Z,
http://www.wikidata.org/entity/Q114945031,Livinus Bruneel,Beroep,http://www.wikidata.org/entity/Q725440,prelaat,1862-08-08T00:00:00Z,,
http://www.wikidata.org/entity/Q114945031,Livinus Bruneel,Beroep,http://www.wikidata.org/entity/Q1753370,parochievicaris,1822-06-29T00:00:00Z,,
http://www.wikidata.org/entity/Q114945031,Livinus Bruneel,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1821-11-09T00:00:00Z,,
http://www.wikidata.org/entity/Q114945031,Livinus Bruneel,Werkgever,http://www.wikidata.org/entity/Q2479554,Grootseminarie van Brugge,1833-10-01T00:00:00Z,1869-06-16T00:00:00Z,
http://www.wikidata.org/entity/Q114945031,Livinus Bruneel,Werklocatie,http://www.wikidata.org/entity/Q2556717,Westvleteren,1822-06-29T00:00:00Z,,
http://www.wikidata.org/entity/Q114945031,Livinus Bruneel,Werklocatie,http://www.wikidata.org/entity/Q12994,Brugge,1833-10-01T00:00:00Z,,
http://www.wikidata.org/entity/Q114945031,Livinus Bruneel,Werklocatie,http://www.wikidata.org/entity/Q102728,Ieper,1825-11-19T00:00:00Z,,
http://www.wikidata.org/entity/Q115104760,Clementia Hiers,Beroep,http://www.wikidata.org/entity/Q482980,auteur,,,
http://www.wikidata.org/entity/Q115104760,Clementia Hiers,Beroep,http://www.wikidata.org/entity/Q1776501,overste,1848-06-21T00:00:00Z,1899-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q115104760,Clementia Hiers,Beroep,http://www.wikidata.org/entity/Q147618,begijn of bogaard,1843-07-07T00:00:00Z,,
http://www.wikidata.org/entity/Q115104760,Clementia Hiers,Woonplaats,http://www.wikidata.org/entity/Q12995,Kortrijk,,,
http://www.wikidata.org/entity/Q115308515,Bruno Vander Stichele,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1888-05-26T00:00:00Z,1940-12-20T00:00:00Z,
http://www.wikidata.org/entity/Q115308515,Bruno Vander Stichele,Beroep,http://www.wikidata.org/entity/Q1753370,parochievicaris,1892-05-04T00:00:00Z,1908-11-04T00:00:00Z,
http://www.wikidata.org/entity/Q115308515,Bruno Vander Stichele,Beroep,http://www.wikidata.org/entity/Q1657500,aalmoezenier,1908-11-04T00:00:00Z,,
http://www.wikidata.org/entity/Q115308515,Bruno Vander Stichele,Beroep,http://www.wikidata.org/entity/Q2251335,leerkracht,1888-09-18T00:00:00Z,1892-05-04T00:00:00Z,
http://www.wikidata.org/entity/Q115308515,Bruno Vander Stichele,Werkgever,http://www.wikidata.org/entity/Q2018402,Sint-Amandscollege,1888-09-18T00:00:00Z,,
http://www.wikidata.org/entity/Q115308515,Bruno Vander Stichele,Werklocatie,http://www.wikidata.org/entity/Q339395,Wielsbeke,1908-11-04T00:00:00Z,,
http://www.wikidata.org/entity/Q115308515,Bruno Vander Stichele,Werklocatie,http://www.wikidata.org/entity/Q1924402,Lissewege,1892-05-04T00:00:00Z,1897-11-05T00:00:00Z,
http://www.wikidata.org/entity/Q115308515,Bruno Vander Stichele,Werklocatie,http://www.wikidata.org/entity/Q780561,Moorsele,,,
http://www.wikidata.org/entity/Q115308515,Bruno Vander Stichele,Werklocatie,http://www.wikidata.org/entity/Q12995,Kortrijk,1888-09-18T00:00:00Z,1892-05-04T00:00:00Z,
http://www.wikidata.org/entity/Q115308515,Bruno Vander Stichele,Werklocatie,http://www.wikidata.org/entity/Q1012352,Ingooigem,1908-11-04T00:00:00Z,1908-11-04T00:00:00Z,
http://www.wikidata.org/entity/Q115806424,Joseph Devos,Beroep,http://www.wikidata.org/entity/Q955464,pastoor,1910-03-25T00:00:00Z,1933-04-24T00:00:00Z,
http://www.wikidata.org/entity/Q115806424,Joseph Devos,Beroep,http://www.wikidata.org/entity/Q2251335,leerkracht,1889-09-16T00:00:00Z,1898-12-07T00:00:00Z,
http://www.wikidata.org/entity/Q115806424,Joseph Devos,Beroep,http://www.wikidata.org/entity/Q1056391,rector,1898-12-07T00:00:00Z,1910-03-25T00:00:00Z,
http://www.wikidata.org/entity/Q115806424,Joseph Devos,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1888-12-22T00:00:00Z,,
http://www.wikidata.org/entity/Q115806479,Jules Joye,Beroep,http://www.wikidata.org/entity/Q42603,priester,1892-12-17T00:00:00Z,,
http://www.wikidata.org/entity/Q115806479,Jules Joye,Beroep,http://www.wikidata.org/entity/Q1753370,parochievicaris,1899-05-19T00:00:00Z,1919-09-16T00:00:00Z,
http://www.wikidata.org/entity/Q115806479,Jules Joye,Beroep,http://www.wikidata.org/entity/Q2251335,leerkracht,1892-02-08T00:00:00Z,1899-05-19T00:00:00Z,
http://www.wikidata.org/entity/Q115806479,Jules Joye,Beroep,http://www.wikidata.org/entity/Q955464,pastoor,1919-09-16T00:00:00Z,1940-07-11T00:00:00Z,
http://www.wikidata.org/entity/Q115806479,Jules Joye,Werkgever,http://www.wikidata.org/entity/Q2018402,Sint-Amandscollege,1892-02-08T00:00:00Z,1899-05-19T00:00:00Z,
http://www.wikidata.org/entity/Q115806479,Jules Joye,Werklocatie,http://www.wikidata.org/entity/Q12995,Kortrijk,1892-02-08T00:00:00Z,1899-05-19T00:00:00Z,
http://www.wikidata.org/entity/Q115806479,Jules Joye,Werklocatie,http://www.wikidata.org/entity/Q244513,Zwevegem,1899-05-19T00:00:00Z,1919-09-16T00:00:00Z,
http://www.wikidata.org/entity/Q115806479,Jules Joye,Werklocatie,http://www.wikidata.org/entity/Q2963326,Reninge,1919-09-16T00:00:00Z,1929-04-10T00:00:00Z,
http://www.wikidata.org/entity/Q115806479,Jules Joye,Werklocatie,http://www.wikidata.org/entity/Q499588,Poperinge,1929-04-10T00:00:00Z,1940-07-11T00:00:00Z,
http://www.wikidata.org/entity/Q115807960,Remigius De Ryckere,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1861-05-25T00:00:00Z,,
http://www.wikidata.org/entity/Q115807960,Remigius De Ryckere,Beroep,http://www.wikidata.org/entity/Q219477,missionaris,1865-01-01T00:00:00Z,1910-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q115807960,Remigius De Ryckere,Werklocatie,http://www.wikidata.org/entity/Q960518,Deer Lodge,,,
http://www.wikidata.org/entity/Q115807960,Remigius De Ryckere,Werklocatie,http://www.wikidata.org/entity/Q1223,Washington,1865-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q115807960,Remigius De Ryckere,Woonplaats,http://www.wikidata.org/entity/Q960518,Deer Lodge,,1910-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q115807960,Remigius De Ryckere,Woonplaats,http://www.wikidata.org/entity/Q1223,Washington,1865-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q115807960,Remigius De Ryckere,Woonplaats,http://www.wikidata.org/entity/Q2681034,Emelgem,1910-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q115808465,Emile Vandale,Beroep,http://www.wikidata.org/entity/Q23835475,assistent,,,
http://www.wikidata.org/entity/Q115808465,Emile Vandale,Beroep,http://www.wikidata.org/entity/Q2251335,leerkracht,,,
http://www.wikidata.org/entity/Q115808465,Emile Vandale,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1863-06-04T00:00:00Z,,
http://www.wikidata.org/entity/Q115808465,Emile Vandale,Beroep,http://www.wikidata.org/entity/Q955464,pastoor,,,
http://www.wikidata.org/entity/Q115808465,Emile Vandale,Beroep,http://www.wikidata.org/entity/Q219477,missionaris,,,
http://www.wikidata.org/entity/Q115808465,Emile Vandale,Werkgever,http://www.wikidata.org/entity/Q1867263,Klein Seminarie Roeselare,,,
http://www.wikidata.org/entity/Q115808465,Emile Vandale,Werklocatie,http://www.wikidata.org/entity/Q18125,Manchester,,,
http://www.wikidata.org/entity/Q115808465,Emile Vandale,Werklocatie,http://www.wikidata.org/entity/Q5273898,Southwark,1867-09-17T00:00:00Z,,
http://www.wikidata.org/entity/Q115808465,Emile Vandale,Werklocatie,http://www.wikidata.org/entity/Q1626288,Long Eaton,,,
http://www.wikidata.org/entity/Q115808465,Emile Vandale,Werklocatie,http://www.wikidata.org/entity/Q875554,Bisdom Salford,1868-09-05T00:00:00Z,,
http://www.wikidata.org/entity/Q115808465,Emile Vandale,Werklocatie,http://www.wikidata.org/entity/Q873205,Bisdom Nottingham,1878-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q115808465,Emile Vandale,Werklocatie,http://www.wikidata.org/entity/Q211037,Roeselare,,,
http://www.wikidata.org/entity/Q115809464,Theodoor Luyssen,Beroep,http://www.wikidata.org/entity/Q1958649,schoolopziener,1876-01-04T00:00:00Z,1910-10-09T00:00:00Z,
http://www.wikidata.org/entity/Q115809464,Theodoor Luyssen,Beroep,http://www.wikidata.org/entity/Q2251335,leerkracht,1864-01-01T00:00:00Z,1875-02-23T00:00:00Z,
http://www.wikidata.org/entity/Q115809464,Theodoor Luyssen,Beroep,http://www.wikidata.org/entity/Q45684,geestelijk leidsman,1878-01-01T00:00:00Z,1910-10-09T00:00:00Z,
http://www.wikidata.org/entity/Q115809464,Theodoor Luyssen,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1866-05-26T00:00:00Z,,
http://www.wikidata.org/entity/Q115809464,Theodoor Luyssen,Beroep,http://www.wikidata.org/entity/Q1753370,parochievicaris,1875-02-23T00:00:00Z,1876-01-04T00:00:00Z,
http://www.wikidata.org/entity/Q115809464,Theodoor Luyssen,Werkgever,http://www.wikidata.org/entity/Q120729028,"Congregatie van de Religieuzen van Sint-Andreas van Ramegnies-Chin, Assebroek",1878-01-01T00:00:00Z,1910-10-09T00:00:00Z,
http://www.wikidata.org/entity/Q115809464,Theodoor Luyssen,Werkgever,http://www.wikidata.org/entity/Q114232670,Bisschoppelijk College Veurne,1864-01-01T00:00:00Z,1875-02-23T00:00:00Z,
http://www.wikidata.org/entity/Q115809464,Theodoor Luyssen,Werklocatie,http://www.wikidata.org/entity/Q590398,bisdom Brugge,1876-01-04T00:00:00Z,1910-10-09T00:00:00Z,
http://www.wikidata.org/entity/Q115809464,Theodoor Luyssen,Werklocatie,http://www.wikidata.org/entity/Q506707,Veurne,1864-01-01T00:00:00Z,1875-02-23T00:00:00Z,
http://www.wikidata.org/entity/Q115809464,Theodoor Luyssen,Werklocatie,http://www.wikidata.org/entity/Q102728,Ieper,1875-02-23T00:00:00Z,1876-01-04T00:00:00Z,
http://www.wikidata.org/entity/Q115809464,Theodoor Luyssen,Werklocatie,http://www.wikidata.org/entity/Q739996,Assebroek,1878-01-01T00:00:00Z,1910-10-09T00:00:00Z,
http://www.wikidata.org/entity/Q115809938,Josephus Charle,Beroep,http://www.wikidata.org/entity/Q1657500,aalmoezenier,1887-02-25T00:00:00Z,1895-04-22T00:00:00Z,
http://www.wikidata.org/entity/Q115809938,Josephus Charle,Beroep,http://www.wikidata.org/entity/Q955464,pastoor,1877-08-24T00:00:00Z,1895-04-22T00:00:00Z,
http://www.wikidata.org/entity/Q115809938,Josephus Charle,Beroep,http://www.wikidata.org/entity/Q1993192,financieel beheerder,1849-01-01T00:00:00Z,1863-09-07T00:00:00Z,
http://www.wikidata.org/entity/Q115809938,Josephus Charle,Beroep,http://www.wikidata.org/entity/Q1162163,directeur,1863-09-07T00:00:00Z,1877-08-24T00:00:00Z,
http://www.wikidata.org/entity/Q115809938,Josephus Charle,Beroep,http://www.wikidata.org/entity/Q2251335,leerkracht,1849-01-01T00:00:00Z,1863-09-07T00:00:00Z,
http://www.wikidata.org/entity/Q115809938,Josephus Charle,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1849-12-22T00:00:00Z,,
http://www.wikidata.org/entity/Q115809938,Josephus Charle,Werkgever,http://www.wikidata.org/entity/Q2663876,Sint-Lodewijkscollege,1849-01-01T00:00:00Z,1863-09-07T00:00:00Z,
http://www.wikidata.org/entity/Q115809938,Josephus Charle,Werkgever,http://www.wikidata.org/entity/Q52380328,"Congregatie van de Zusters van Liefde, Heule",1863-09-07T00:00:00Z,1877-08-24T00:00:00Z,
http://www.wikidata.org/entity/Q115809938,Josephus Charle,Werklocatie,http://www.wikidata.org/entity/Q12994,Brugge,1849-01-01T00:00:00Z,1863-09-07T00:00:00Z,
http://www.wikidata.org/entity/Q115809938,Josephus Charle,Werklocatie,http://www.wikidata.org/entity/Q102728,Ieper,1887-02-25T00:00:00Z,1895-04-22T00:00:00Z,
http://www.wikidata.org/entity/Q115809938,Josephus Charle,Werklocatie,http://www.wikidata.org/entity/Q3110823,Heule,1863-09-07T00:00:00Z,1877-08-24T00:00:00Z,
http://www.wikidata.org/entity/Q115809938,Josephus Charle,Werklocatie,http://www.wikidata.org/entity/Q2174414,Wijtschate,1877-08-24T00:00:00Z,1887-02-25T00:00:00Z,
http://www.wikidata.org/entity/Q115811027,Carolus Ludovicus Crupelant,Beroep,http://www.wikidata.org/entity/Q114371470,coadjutor,1870-07-02T00:00:00Z,1872-04-28T00:00:00Z,
http://www.wikidata.org/entity/Q115811027,Carolus Ludovicus Crupelant,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1870-04-02T00:00:00Z,1893-01-27T00:00:00Z,
http://www.wikidata.org/entity/Q115811027,Carolus Ludovicus Crupelant,Beroep,http://www.wikidata.org/entity/Q1753370,parochievicaris,1872-04-29T00:00:00Z,1892-02-10T00:00:00Z,
http://www.wikidata.org/entity/Q115811027,Carolus Ludovicus Crupelant,Beroep,http://www.wikidata.org/entity/Q955464,pastoor,1892-02-10T00:00:00Z,1893-01-27T00:00:00Z,
http://www.wikidata.org/entity/Q115811027,Carolus Ludovicus Crupelant,Werklocatie,http://www.wikidata.org/entity/Q2261514,Ettelgem,1870-07-02T00:00:00Z,1872-04-28T00:00:00Z,
http://www.wikidata.org/entity/Q115811027,Carolus Ludovicus Crupelant,Werklocatie,http://www.wikidata.org/entity/Q2414284,Pollinkhove,1872-04-29T00:00:00Z,1883-07-30T00:00:00Z,
http://www.wikidata.org/entity/Q115811027,Carolus Ludovicus Crupelant,Werklocatie,http://www.wikidata.org/entity/Q244513,Zwevegem,1883-07-30T00:00:00Z,1892-02-10T00:00:00Z,
http://www.wikidata.org/entity/Q115811027,Carolus Ludovicus Crupelant,Werklocatie,http://www.wikidata.org/entity/Q2220639,Roesbrugge-Haringe,1892-02-10T00:00:00Z,1893-01-27T00:00:00Z,
http://www.wikidata.org/entity/Q115811038,Emile Dambre,Beroep,http://www.wikidata.org/entity/Q250867,katholiek priester,1864-12-17T00:00:00Z,,
